ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
936	1,0,1,1,0,0,1,2,0,1	1,0,1,0,1,2,0,1,0,0	0,0,0,0,1,0,0,1,1,0	1,1,0,0,0,2,1,1,2,4	149	75
937	3,0,0,3,2,1,2,0,0,1	0,2,3,1,0,0,0,1,3,4	0,1,0,0,5,0,0,2,0,1	1,1,0,1,1,4,0,0,1,1	150	75
940	0,0,0,4,2,2,1,1,2,1	38,38,28,32,39,27,29,34,30,27	1,1,0,0,3,0,1,0,2,1	35,36,33,30,34,32,34,19,38,28	150	75
941	0,0,0,0,1,3,0,1,0,0	32,40,31,40,31,32,12,27,29,31	0,0,0,1,0,0,0,0,0,0	41,34,31,28,34,27,28,34,37,41	150	75
942	1,1,2,0,0,0,0,0,0,0	2,1,4,1,5,5,1,1,0,0	0,0,0,0,0,0,0,0,0,1	0,1,1,5,4,3,3,2,3,5	150	75
946	0,2,0,1,0,0,0,0,1,3	0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,1,0,2,0	0,0,0,0,1,0,0,0,0,0	150	75
947	0,0,1,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,1,0,1	0,0,0,0,1,0,0,1,0,0	150	75
949	0,0,0,0,0,0,0,0,0,0	8,5,3,2,5,3,6,3,0,3	0,0,0,0,0,0,1,0,1,0	8,5,5,1,7,7,5,7,3,5	150	75
951	0,1,1,0,1,0,0,0,1,1	0,0,0,0,0,0,0,0,0,1	0,1,0,0,1,0,1,0,0,1	0,0,0,0,0,0,0,0,0,0	150	75
952	0,2,1,0,4,1,0,1,1,1	25,40,30,35,24,16,16,30,33,28	1,2,1,3,5,0,1,0,8,5	33,28,25,20,26,26,34,29,36,35	150	75
953	15,14,8,18,9,8,11,18,1,17	2,1,3,1,2,1,1,4,4,2	13,7,6,3,7,10,6,5,15,18	0,1,1,6,4,4,4,1,4,4	150	75
954	1,1,0,2,0,0,3,0,1,1	5,6,8,4,2,10,4,8,2,7	3,1,0,2,0,0,0,1,2,3	4,2,4,3,7,7,8,8,6,1	150	75
958	4,6,18,13,15,6,8,10,14,6	182,221,188,189,157,207,149,198,151,181	8,2,4,9,8,9,6,12,12,10	212,180,193,252,148,181,191,207,254,249	150	75
959	0,0,0,1,0,0,0,0,0,0	33,46,56,40,45,26,28,28,30,36	0,0,0,0,0,0,1,0,0,0	49,37,35,38,42,36,49,45,40,27	150	75
960	0,0,1,1,1,0,0,0,0,0	40,44,52,51,48,52,61,43,48,46	0,1,0,0,0,0,0,0,1,1	37,38,48,48,62,55,72,38,42,60	150	75
961	2,0,2,1,1,0,0,0,1,1	10,14,17,11,12,5,10,4,11,11	0,2,1,0,0,0,0,0,0,1	15,11,13,20,10,7,19,11,11,8	150	75
963	4,5,5,5,2,2,7,6,6,2	44,48,52,62,43,55,38,53,43,60	2,4,6,3,3,3,5,4,4,8	55,59,40,54,55,43,58,44,53,77	150	75
964	0,0,0,1,0,0,0,1,0,1	10,7,3,11,1,3,2,7,4,7	1,0,0,0,1,0,0,4,1,1	9,1,2,9,9,3,6,7,11,4	150	75
965	3,2,2,4,0,2,5,6,3,5	48,61,62,60,61,59,56,47,48,59	2,1,0,0,3,1,2,2,4,1	68,72,55,54,59,64,68,63,53,70	149	75
966	1,1,0,2,1,1,1,0,1,0	378,466,380,387,364,400,364,379,376,447	1,0,0,0,0,0,0,2,1,1	385,362,377,383,402,349,414,355,431,457	150	75
967	0,6,6,5,2,6,4,4,0,5	12,16,10,10,18,16,11,14,20,18	2,2,2,3,2,3,4,2,6,7	14,13,11,21,19,24,25,15,20,16	150	75
968	0,0,1,0,1,0,0,0,1,4	0,4,1,1,3,1,5,4,5,6	1,0,0,1,2,3,2,1,0,1	3,0,2,3,5,2,2,3,2,4	150	75
969	0,1,2,3,0,1,2,0,3,1	35,28,38,38,31,40,29,27,37,42	3,0,0,3,2,1,1,1,1,1	29,32,30,34,46,31,38,33,26,29	150	75
970	0,0,0,1,1,0,0,0,0,0	31,23,22,31,24,20,19,25,35,24	1,1,0,2,1,1,1,0,0,0	30,21,19,22,33,20,31,31,16,21	150	75
973	0,0,0,0,0,0,1,0,0,0	1,1,2,0,0,0,1,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,1,0,0,0,0	142	75
975	0,0,0,0,0,0,0,0,0,1	1,1,1,1,0,0,0,0,0,1	0,0,0,0,0,1,0,0,0,0	0,0,1,1,0,1,0,0,0,0	150	75
976	0,0,0,0,0,0,0,0,0,0	1,1,1,0,1,1,1,2,0,0	0,0,0,0,0,0,0,1,0,0	1,5,3,1,2,0,0,0,1,2	150	75
977	1,0,1,0,0,0,0,0,0,0	40,37,41,43,23,25,33,36,28,34	1,0,1,0,3,0,2,0,0,0	31,37,23,22,29,47,31,23,30,27	150	75
978	82,82,77,114,52,82,78,82,73,65	355,381,369,415,350,289,332,327,340,440	86,56,62,80,86,63,86,54,96,85	364,371,328,350,396,356,445,409,403,400	150	75
982	1,0,1,0,0,0,0,0,2,1	697,833,789,741,751,500,594,687,626,715	0,0,0,0,1,0,0,1,0,0	775,697,677,688,843,718,817,640,552,367	150	75
983	0,0,2,2,3,1,0,1,1,1	8,9,10,9,7,9,6,4,7,5	4,0,2,0,1,1,0,0,4,1	5,8,9,3,10,7,10,10,7,4	150	75
984	0,1,0,0,1,0,0,1,1,1	5,7,7,10,4,7,12,3,2,3	1,0,0,0,0,0,0,0,0,0	2,6,13,4,6,8,10,10,9,11	150	75
985	0,0,1,0,0,0,0,0,1,1	12,18,22,20,14,8,13,12,12,22	0,0,0,0,0,0,2,0,0,0	16,13,20,17,14,13,12,18,23,14	150	75
986	1,3,1,1,5,0,2,1,2,8	18,18,18,29,28,19,13,17,28,23	2,2,0,1,7,1,2,3,1,3	24,20,25,20,23,17,23,14,28,27	150	75
988	67,67,96,86,73,68,55,84,75,77	3,1,0,2,1,1,0,0,0,0	89,72,68,62,87,59,80,71,98,98	2,1,0,0,0,1,0,0,1,0	150	75
989	281,297,302,307,253,247,257,252,260,243	389,417,430,422,357,474,380,335,418,452	264,233,261,296,304,266,307,262,301,291	483,426,406,429,438,419,368,383,478,518	150	75
990	1,0,2,0,1,1,0,0,0,1	134,143,146,179,122,152,130,140,128,147	1,0,1,1,3,0,3,2,2,3	154,144,137,127,122,130,167,131,143,152	150	75
991	13,22,17,18,8,17,12,19,13,11	603,598,642,649,560,615,544,591,568,633	19,7,16,4,15,13,14,9,17,34	593,576,618,624,625,601,610,554,624,629	150	75
992	5,8,5,8,5,2,4,3,3,6	696,837,718,760,717,873,729,842,795,834	7,3,2,4,7,4,7,2,14,10	751,753,729,762,761,830,908,758,863,931	150	75
993	2,1,2,6,2,5,5,7,5,3	109,100,123,113,113,133,111,154,149,138	6,2,6,2,2,3,5,0,0,6	125,107,112,118,130,116,130,146,151,198	150	75
994	1,1,3,2,1,3,3,2,4,1	0,0,4,0,1,2,0,2,0,4	4,1,5,2,2,1,3,0,0,0	1,0,5,0,1,0,1,1,2,1	132	75
995	0,2,0,1,1,1,4,1,1,3	63,73,79,79,77,82,64,90,80,110	3,1,1,1,0,4,2,2,1,5	71,87,76,62,79,64,71,95,123,130	150	75
996	1,3,3,2,1,2,1,2,1,2	0,0,1,0,0,0,1,0,0,3	0,0,0,1,2,3,0,1,0,5	0,0,1,0,0,0,0,0,0,1	150	75
997	2,1,2,5,1,0,3,1,4,0	49,36,33,34,40,22,32,35,30,30	2,0,1,0,0,2,1,0,4,2	27,35,42,34,42,38,38,32,32,34	150	75
1000	0,0,0,0,0,0,0,0,0,0	15,10,17,20,13,17,19,25,17,18	0,0,0,0,0,1,0,0,1,0	18,18,10,21,17,17,21,17,20,15	150	75
1001	0,0,1,0,0,0,1,0,1,0	58,72,55,88,75,65,61,79,78,78	0,0,0,0,0,0,0,0,0,0	80,64,62,84,104,68,76,73,79,84	150	75
1002	102,151,151,182,150,166,143,157,145,170	7,11,11,19,15,13,7,12,6,11	146,136,169,157,150,175,196,150,176,182	7,9,10,6,9,11,16,10,17,7	150	75
1003	0,4,0,0,0,0,2,0,0,0	10,11,11,15,3,6,8,9,8,5	0,1,1,0,0,1,2,2,0,0	13,12,1,6,7,4,4,10,5,7	150	75
1004	2,1,0,4,2,5,4,0,1,2	36,43,18,39,37,48,32,41,31,44	0,0,2,3,1,3,3,2,2,3	44,29,46,36,45,31,36,42,34,40	150	75
1005	1,0,2,2,1,4,1,3,1,3	25,28,28,25,31,23,21,23,29,24	1,1,1,4,1,0,1,0,0,3	24,26,14,21,20,20,22,16,30,19	150	75
1007	7,1,4,6,3,5,2,4,3,7	0,0,4,0,0,1,0,1,0,0	8,5,3,4,3,1,4,2,8,8	0,0,0,0,1,1,0,1,0,0	150	75
1009	4,5,2,5,7,6,7,11,4,5	50,50,42,32,46,58,29,46,52,53	3,7,8,3,4,11,9,7,10,4	38,48,61,49,48,50,62,48,51,48	150	75
1010	2,3,3,1,6,2,6,5,2,3	143,190,187,171,157,190,164,157,155,175	7,1,3,5,8,2,5,3,6,0	142,149,159,171,162,159,200,154,180,168	150	75
1011	0,3,0,4,3,0,0,0,1,1	43,59,58,62,49,53,31,43,27,56	0,0,0,2,1,0,0,0,0,1	55,49,61,68,46,51,66,60,60,54	150	75
1012	0,1,0,0,0,3,1,0,0,1	123,158,154,150,118,170,133,120,130,145	0,3,0,0,4,0,0,0,1,2	123,138,145,131,138,146,136,128,137,176	150	75
1013	4,7,3,10,6,2,7,11,6,6	21,25,9,21,32,14,9,17,20,14	13,3,1,8,9,4,6,4,8,4	19,17,21,22,28,28,25,12,12,7	150	75
1014	2,11,7,4,4,5,10,6,3,4	158,167,178,183,138,147,172,140,167,157	4,3,5,11,7,7,4,5,11,13	177,157,137,151,172,163,172,156,165,155	150	75
1015	0,0,0,0,0,0,0,0,0,2	3,4,1,2,2,1,3,2,1,2	0,0,0,0,0,0,1,0,0,0	3,1,1,1,0,2,2,0,3,3	150	75
1017	1,3,1,1,0,1,0,0,0,1	19,24,28,22,30,24,23,19,16,24	1,1,4,0,4,2,1,3,5,3	28,30,16,26,23,24,31,32,25,15	150	75
1018	10,15,7,10,12,6,13,12,10,23	0,0,0,0,0,1,1,0,1,0	17,12,13,11,13,7,17,8,15,16	2,0,0,0,0,0,1,1,1,1	150	75
1019	0,0,1,0,0,0,0,0,0,0	41,42,34,37,46,26,29,35,38,45	1,1,0,1,1,0,0,0,1,2	45,28,36,43,26,46,48,48,35,43	150	75
1020	3,1,2,1,0,0,0,1,1,0	41,44,39,42,48,32,26,42,25,29	0,0,0,0,1,0,1,0,1,1	38,34,32,27,37,39,48,53,41,34	150	75
1021	0,0,2,0,0,0,4,1,3,1	54,46,58,78,61,60,53,68,64,67	3,0,1,0,0,1,1,0,1,0	67,64,62,66,63,46,64,67,80,73	150	75
1023	6,6,6,13,7,3,5,9,11,4	45,32,36,45,24,28,29,40,30,34	13,3,4,5,4,6,4,5,4,9	47,44,37,42,48,30,38,41,32,16	143	75
1024	0,2,1,0,0,1,2,2,0,1	50,25,32,27,31,31,28,34,23,35	4,0,3,1,5,2,1,1,2,0	38,23,29,31,34,27,34,19,29,20	150	75
1025	2,1,0,4,0,0,0,0,4,1	37,34,39,36,24,23,19,30,46,40	0,0,0,0,0,4,0,0,6,1	35,30,38,32,34,32,41,30,37,33	150	75
1026	4,4,7,4,5,4,2,5,2,6	36,31,52,61,32,51,37,43,31,60	6,1,3,4,4,2,2,0,14,5	37,48,41,29,55,34,52,28,53,42	150	75
1027	4,3,0,6,2,0,0,5,2,0	25,21,24,40,32,28,12,31,27,25	4,0,2,0,2,1,1,3,10,4	32,22,26,32,15,31,27,19,29,30	150	75
1028	5,5,1,4,3,5,4,9,7,6	96,138,132,143,120,167,127,132,126,165	3,5,4,6,5,2,1,4,3,13	130,117,132,128,110,125,152,129,156,168	150	75
1030	84,61,82,91,81,54,84,90,89,108	2,13,9,4,9,9,8,9,13,7	92,127,75,82,98,82,88,76,93,120	6,23,6,7,18,17,12,11,13,7	150	75
1031	0,0,4,0,0,0,0,0,0,0	35,31,39,58,40,30,40,33,52,54	1,0,0,0,0,2,1,2,0,0	48,55,38,50,50,39,58,50,43,62	150	75
1032	2,5,6,3,4,7,7,5,3,4	112,146,111,113,126,82,89,109,116,84	1,1,2,2,6,2,2,3,2,6	103,126,86,96,118,101,141,99,98,102	150	75
1034	50,36,46,68,37,45,40,56,56,68	18,23,33,30,29,22,25,20,24,25	27,49,47,51,49,66,50,41,58,76	21,22,17,33,31,22,25,22,36,43	150	75
1035	0,1,2,0,1,0,4,1,0,0	0,1,12,2,1,1,3,6,4,2	0,1,0,0,1,0,0,0,0,0	3,4,0,2,4,2,1,5,2,0	150	75
1036	0,0,0,0,0,0,1,0,2,0	0,2,5,2,0,0,0,0,2,0	0,0,2,1,0,0,0,0,0,0	0,2,1,2,4,0,0,1,1,2	150	75
1037	0,0,0,0,0,0,1,0,2,0	216,209,222,198,213,93,174,181,169,178	0,0,2,1,0,0,0,0,0,0	239,170,173,189,245,198,201,207,153,86	150	75
1038	3,5,9,10,3,5,8,3,4,5	34,34,21,37,39,32,24,29,37,32	4,6,3,4,2,1,6,2,6,4	35,34,29,36,32,47,36,36,50,45	150	75
1039	2,4,2,2,1,0,2,1,3,1	69,71,101,110,105,85,93,97,67,110	1,0,0,1,3,0,2,2,2,1	84,58,80,78,108,101,105,110,114,126	150	75
1040	0,0,0,0,0,0,0,0,0,0	40,33,29,42,39,28,35,40,43,48	1,1,0,0,0,0,0,0,1,0	40,44,30,27,41,52,47,44,39,39	150	75
1041	1,3,2,1,1,1,3,3,1,3	0,0,1,0,0,0,0,0,0,0	0,1,0,0,0,0,2,1,1,1	1,0,0,1,0,0,0,0,0,0	150	75
1042	2,0,0,3,1,2,2,2,3,4	100,94,122,135,99,112,103,115,106,118	1,2,0,3,4,0,1,2,3,1	126,97,88,95,123,87,119,93,115,127	150	75
1043	3,0,3,4,5,5,2,0,0,3	96,88,109,150,119,145,103,108,115,138	2,1,1,4,2,1,1,2,4,2	123,104,114,115,127,104,126,97,131,132	150	75
1044	18,21,14,28,15,15,20,27,23,32	118,112,128,151,97,172,153,139,132,129	37,22,18,21,24,15,17,17,30,37	146,185,99,155,115,148,143,111,164,202	150	75
1045	167,144,177,203,152,181,166,168,196,207	36,26,43,47,36,53,35,34,43,84	191,200,148,147,193,170,210,179,249,271	44,40,40,36,40,32,56,35,36,62	150	75
1046	0,1,0,0,0,1,0,0,0,0	26,42,32,46,42,26,38,36,31,36	0,0,0,0,0,0,0,0,0,0	34,27,23,46,40,30,36,31,33,25	150	75
1047	0,0,0,0,0,1,0,0,0,0	8,12,11,11,9,3,9,5,11,2	2,0,0,1,2,0,0,0,0,1	11,10,7,6,8,10,4,9,6,6	150	75
1049	0,0,0,0,0,1,0,2,1,0	1,0,1,0,0,0,0,1,0,0	0,0,0,1,0,0,0,1,1,2	2,0,1,0,0,0,1,1,1,1	150	75
1050	3,1,5,3,1,4,3,0,1,4	0,0,0,0,0,0,0,1,0,1	1,1,1,5,3,4,0,4,5,3	0,1,0,0,0,0,0,0,1,2	150	75
1051	3,5,6,4,6,4,10,7,5,11	65,57,55,54,39,51,38,54,48,60	4,3,6,6,9,4,4,3,4,7	47,57,37,71,47,40,64,41,42,55	150	75
1052	3,8,8,8,8,3,4,12,6,5	56,54,59,42,36,23,45,46,57,52	8,1,1,4,6,3,6,8,9,10	45,46,54,66,44,57,66,32,26,31	150	75
1053	2,3,2,2,2,3,4,0,1,4	27,46,29,32,32,27,25,29,22,32	0,0,2,2,1,1,1,1,1,1	31,35,22,23,37,32,48,30,36,25	150	75
1054	0,1,1,2,4,1,3,1,2,2	0,0,0,0,0,0,0,0,0,0	0,0,1,2,4,1,3,0,2,1	0,0,0,0,0,1,0,0,0,0	150	75
1056	0,1,1,1,0,1,1,1,0,1	2,0,4,1,4,0,3,1,5,3	0,0,0,0,0,0,0,1,1,1	3,4,1,0,2,3,2,0,2,1	145	75
1057	0,0,1,0,1,2,0,0,0,0	27,31,47,48,40,27,36,32,33,39	0,0,0,1,2,0,1,0,1,2	28,38,34,32,29,43,37,32,25,17	150	75
1059	0,0,2,0,0,0,0,0,0,0	1,2,1,0,2,0,0,0,1,2	1,0,0,0,1,0,0,0,0,0	0,3,1,1,2,1,2,1,1,1	150	75
1061	1,1,0,3,1,2,1,1,0,0	80,79,74,98,80,83,76,69,74,111	1,1,0,0,0,1,1,1,0,2	87,78,78,67,83,81,90,75,107,73	150	75
1062	2,2,0,2,0,2,1,2,0,1	46,66,46,50,55,50,42,62,57,69	2,0,1,0,0,0,0,1,2,0	57,57,43,50,53,86,61,57,64,90	150	75
1063	0,0,2,0,0,2,0,0,0,1	2,1,1,4,1,2,0,0,2,0	1,0,0,0,0,0,0,0,0,0	2,1,1,0,4,1,3,2,3,1	150	75
1064	0,2,0,2,1,0,0,0,0,1	2,6,2,0,0,2,1,3,5,2	2,1,0,1,0,0,0,0,0,2	3,1,2,2,1,1,1,3,3,0	150	75
1066	5,2,3,3,3,2,8,2,0,5	178,145,197,193,170,166,133,157,148,178	6,2,2,4,3,0,4,3,7,2	158,156,133,178,215,179,184,146,177,172	150	75
1067	4,2,4,2,4,3,5,0,0,6	1,0,2,2,1,1,0,0,1,0	4,0,1,4,3,0,3,1,4,3	0,0,0,0,1,0,0,0,1,0	150	75
1068	3,2,1,1,1,2,4,0,0,4	110,117,131,129,120,85,94,130,99,108	2,1,0,1,3,0,2,2,0,3	111,97,90,134,132,116,119,94,96,116	150	75
1069	31,19,42,32,11,17,30,25,35,32	40,54,47,48,34,30,41,25,35,52	33,21,14,20,35,32,23,18,24,35	31,43,42,62,42,38,40,45,55,46	150	75
1070	10,11,13,18,7,15,6,12,18,7	91,75,80,96,83,79,58,68,66,104	6,8,6,7,8,14,14,10,20,21	107,80,97,84,95,65,99,70,96,103	150	75
1071	6,3,5,5,7,6,4,3,4,3	69,82,80,83,68,67,66,67,60,84	7,2,5,1,5,3,5,2,13,14	74,86,63,98,85,67,94,86,77,89	150	75
1072	4,3,4,5,7,5,4,3,5,3	4,3,2,4,0,2,3,2,3,2	6,1,3,2,6,4,4,2,12,12	3,1,0,1,1,1,0,3,0,3	150	75
1073	370,349,348,339,333,411,336,410,355,405	8,12,4,12,16,19,11,18,14,12	346,339,375,392,326,340,324,296,425,490	9,17,11,20,7,14,11,13,19,22	150	75
1074	1,1,3,5,0,0,1,0,0,1	377,463,376,427,398,239,281,323,353,347	2,1,0,1,0,0,2,0,1,2	411,385,346,329,452,393,453,334,327,222	150	75
1075	3,1,3,2,3,1,1,3,2,2	452,510,476,555,477,265,328,458,427,422	2,1,0,0,6,0,0,2,0,0	492,445,406,461,583,477,524,375,344,228	150	75
1076	1,0,0,0,0,0,0,0,0,0	16,27,23,22,17,1,12,9,18,7	0,0,1,0,0,0,0,0,0,0	16,14,11,14,17,16,19,13,9,1	150	75
1078	25,17,19,16,10,18,16,6,7,19	62,72,67,86,65,91,58,76,85,54	19,7,8,11,12,6,9,14,12,27	63,93,74,81,77,79,70,64,85,90	150	75
1079	16,11,15,12,6,14,16,5,6,19	5,17,16,15,8,7,16,11,11,19	16,4,8,10,7,4,5,5,13,24	18,8,10,8,13,13,13,11,15,24	150	75
1081	3,0,0,1,1,2,0,0,1,1	23,31,36,36,26,29,29,40,29,29	1,1,1,2,1,1,1,1,0,3	45,43,23,26,30,25,33,19,43,25	150	75
1082	0,1,0,0,0,0,0,0,2,3	40,27,35,37,27,37,35,30,29,23	3,1,1,0,0,0,0,0,0,0	27,22,20,24,26,20,36,27,45,29	150	75
1083	13,27,61,71,17,7,30,8,9,19	615,548,452,393,754,724,479,644,583,768	11,44,36,10,31,28,16,9,38,48	705,501,335,594,546,509,740,589,570,567	150	75
1084	21,14,22,24,11,15,15,16,21,19	1,0,1,0,1,0,0,0,0,0	17,17,13,16,16,15,16,16,11,13	0,0,0,0,0,0,0,0,2,0	150	75
1085	0,0,2,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1	150	75
1086	1,1,0,1,1,2,4,0,0,0	43,31,28,54,43,42,30,48,41,66	2,0,2,0,0,3,0,0,1,0	41,43,27,43,31,35,48,41,68,52	150	75
1088	0,0,2,0,0,0,0,0,0,1	1,1,2,0,0,1,2,1,1,2	0,0,0,1,0,0,0,0,0,0	2,2,2,0,0,1,2,2,0,0	150	75
1089	0,0,0,0,0,0,0,0,0,0	2,1,2,0,0,2,0,0,2,1	0,0,0,0,0,1,0,0,0,1	2,2,0,1,0,0,2,0,1,0	150	75
1090	3,2,5,4,6,0,2,0,5,4	72,94,94,115,80,78,72,85,83,104	4,1,3,0,4,0,4,2,5,0	99,82,106,87,105,92,77,79,122,102	150	75
1091	0,0,0,0,1,1,0,1,1,0	78,111,154,147,94,92,84,81,86,129	2,0,0,0,0,0,0,1,1,0	108,98,123,89,129,94,109,92,137,137	150	75
1093	0,0,0,1,1,0,0,0,0,0	3,7,1,3,0,1,2,2,1,4	0,1,0,0,0,0,0,0,0,0	7,4,2,0,3,3,6,5,1,4	150	75
1095	4,0,1,1,1,2,3,1,4,1	24,16,26,12,9,19,21,16,18,20	1,0,1,0,0,0,1,1,2,5	22,21,26,24,24,19,28,13,14,31	150	75
1096	1,1,0,1,2,2,3,2,1,2	0,0,0,0,0,0,0,0,0,0	0,2,1,5,2,0,4,1,1,2	0,0,0,1,0,0,0,0,0,0	150	75
1097	3,5,2,2,7,3,2,5,6,7	746,808,845,870,863,657,646,701,710,772	4,6,4,1,6,5,4,4,6,4	873,773,812,804,822,770,871,730,784,660	150	75
1098	1,0,0,0,0,3,0,0,3,1	73,81,85,83,62,80,70,68,76,93	2,2,1,2,1,1,4,1,1,3	71,48,65,59,79,83,81,70,72,83	150	75
1099	1,3,1,0,4,0,0,2,2,0	100,95,76,92,72,99,61,82,78,89	1,0,0,0,2,0,0,0,0,5	100,93,72,79,101,88,71,113,108,98	150	75
1100	6,3,6,4,3,0,1,2,3,1	16,25,24,21,27,9,18,26,17,17	4,1,3,1,4,4,1,3,8,2	20,20,21,24,39,24,30,23,12,7	150	75
1101	17,10,16,12,14,7,6,10,9,5	1,1,0,3,0,0,1,0,0,0	11,6,10,11,11,9,21,9,16,4	0,0,0,1,0,1,0,3,0,0	150	75
1102	5,4,9,8,2,4,7,5,4,6	448,528,470,504,484,601,400,591,534,524	5,3,2,8,7,4,7,2,8,5	529,485,463,533,473,477,577,565,661,680	150	75
1103	6,4,3,6,1,1,7,8,4,4	533,627,598,601,558,727,510,601,576,670	7,2,1,5,4,5,4,2,9,9	634,633,510,610,545,623,671,571,774,820	146	75
1104	2,2,5,5,3,3,2,3,1,4	396,523,455,466,426,537,394,484,483,477	2,1,0,2,3,6,0,2,2,5	455,489,428,518,468,448,525,448,528,616	150	75
1105	13,15,16,17,13,12,17,13,14,17	0,0,0,0,0,0,0,0,0,0	18,20,5,12,17,11,28,10,15,10	0,0,1,0,1,0,0,1,0,0	150	75
1107	2,2,2,3,0,2,2,0,1,2	347,353,336,407,354,306,278,317,328,286	0,2,0,4,0,1,0,0,4,0	371,352,368,305,367,344,398,312,313,277	150	75
1108	4,11,1,3,2,6,4,7,6,2	520,720,646,677,647,500,477,516,550,536	5,5,4,3,6,3,7,2,6,4	648,541,693,560,664,578,685,508,533,493	150	75
1109	3,2,3,3,2,0,4,1,1,2	26,29,30,29,31,31,26,27,32,25	1,0,3,1,0,1,1,0,1,3	37,32,36,29,28,31,30,19,18,26	150	75
1110	11,9,4,7,6,4,6,6,8,6	28,19,30,28,28,31,37,38,27,42	11,5,12,9,4,8,17,2,5,4	26,33,38,23,27,33,44,38,26,35	150	75
1112	25,28,30,35,35,21,22,16,30,44	0,0,0,1,0,0,0,0,1,0	27,19,33,23,34,34,34,9,33,34	0,0,0,0,0,0,0,0,0,0	150	75
1113	2,0,1,1,2,0,4,0,0,3	0,1,2,1,1,0,0,0,1,0	3,0,1,2,3,1,0,3,1,0	0,3,2,1,0,1,1,0,0,1	150	75
1114	1,1,1,1,7,2,3,1,0,3	8,2,1,4,2,1,1,4,4,2	3,1,3,4,2,1,1,4,0,1	2,2,0,4,3,3,0,4,3,0	150	75
1115	1,1,0,0,6,2,0,1,0,3	0,0,0,0,0,0,0,0,0,0	2,1,3,3,0,0,1,3,2,1	0,0,1,0,0,0,1,0,0,2	150	75
1116	1,4,7,7,10,6,5,4,6,5	0,0,0,0,0,0,1,0,0,0	7,1,2,3,10,4,11,3,3,4	0,3,0,0,0,0,0,0,1,0	150	75
1117	1,4,7,6,10,6,5,3,5,5	3,13,5,7,8,8,8,10,8,7	7,1,2,4,10,4,11,3,3,4	5,6,3,5,3,12,8,4,11,2	150	75
1118	1,4,6,5,9,6,2,3,5,5	0,0,0,0,0,1,0,0,1,0	6,1,2,3,8,3,11,2,5,4	0,0,0,0,0,0,0,0,0,1	150	75
1120	0,0,0,0,0,0,0,0,0,0	21,16,15,27,36,5,13,8,11,13	0,0,0,0,0,0,1,0,0,0	25,29,19,21,29,23,34,21,13,14	150	75
1121	13,5,5,2,5,0,1,5,2,4	3,6,14,5,4,8,10,5,6,4	5,2,3,4,5,3,0,6,5,5	14,4,3,7,3,3,9,3,11,3	150	75
1122	8,6,5,9,7,3,8,1,11,7	46,45,50,48,47,36,33,36,33,58	3,7,2,5,5,7,8,6,11,9	40,42,40,32,45,37,54,34,61,70	150	75
1123	0,2,1,1,1,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,0,0,3	0,1,0,0,0,0,0,0,0,0	150	75
1124	0,0,0,0,0,0,0,1,0,0	36,30,47,35,43,18,31,32,21,38	1,0,0,0,1,0,1,0,1,0	34,33,33,37,38,39,30,29,19,20	150	75
1127	3,1,3,1,0,2,2,1,2,2	4,7,2,3,2,1,1,4,7,6	0,3,2,0,0,3,3,0,0,5	9,0,3,4,5,3,4,3,6,5	150	75
1128	1,0,1,1,0,0,2,0,1,1	0,1,1,0,0,0,0,0,0,0	0,1,0,0,0,1,1,0,0,3	0,1,0,0,0,0,0,0,0,0	150	75
1129	12,14,8,10,12,9,7,17,17,21	5,5,2,5,3,4,4,4,12,4	15,12,7,13,18,12,20,9,11,11	9,4,0,8,3,4,4,3,1,0	150	75
1130	0,1,0,1,0,0,0,1,0,1	0,1,1,0,0,0,0,0,1,1	1,1,0,1,0,1,1,0,0,0	1,0,0,1,0,2,1,0,0,0	150	75
1131	3,6,12,9,3,14,7,15,3,11	120,155,138,121,93,146,115,115,125,122	7,5,5,9,6,2,1,4,12,16	118,142,126,141,147,148,120,99,133,145	150	75
1132	45,55,84,71,44,70,71,63,58,69	0,2,0,0,0,0,2,0,1,0	53,55,43,72,56,51,63,48,64,75	0,0,1,1,0,1,0,1,0,1	150	75
1133	96,102,134,112,87,123,117,109,110,132	2,5,0,0,0,1,1,3,1,0	101,126,96,137,114,111,122,82,102,123	3,1,2,2,1,2,0,2,0,2	150	75
1134	145,163,141,174,159,133,153,139,127,140	4,8,9,0,9,7,4,6,2,4	151,150,140,179,179,155,163,160,158,132	7,4,1,4,12,4,7,2,6,7	150	75
1136	0,0,0,0,2,0,1,1,3,0	109,143,94,105,94,81,98,105,115,124	0,1,0,0,1,1,3,0,0,0	116,107,95,117,117,114,137,90,127,100	150	75
1138	0,1,3,4,2,0,1,3,3,5	15,6,17,13,15,16,18,15,11,13	3,2,0,0,4,1,0,1,1,1	12,16,14,16,10,13,15,13,16,21	146	75
