Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000020524.16,45529.937704415424,-0.03464586101596513,0.044504549756261745,-0.7784790814806636,0.4362866339881567,0.901730904664095
ENSMUSG00000020523.14,1126.173383499054,0.07822448447182294,0.06452992266079983,1.2122203350995517,0.22542804936828453,0.8023180888585657
ENSMUSG00000020522.13,1322.884595591679,0.03229334911100987,0.07038730491198292,0.45879507890509047,0.6463813289832094,0.949065907434671
ENSMUSG00000020520.14,462.4607085996895,0.054539473970029125,0.0912453329479275,0.5977234364540494,0.5500244848375284,0.9319890273259761
ENSMUSG00000087165.7,56.4534516342639,-0.05825822327558164,0.13247074520588678,-0.4397818037864615,0.6600951478265221,0.9533061647203747
ENSMUSG00000020519.5,665.7643408987185,-0.07977232023486955,0.07471648785100414,-1.0676668902578437,0.2856707987518923,0.8401499234901568
ENSMUSG00000037331.15,5411.349185739702,0.01598477386746974,0.027223643382016438,0.5871651212573942,0.5570928148240464,0.9345016928836093
ENSMUSG00000020515.13,1903.2550927112875,0.03400487995030686,0.04602522220850683,0.738831412833934,0.46000937449043866,0.9064444821981112
ENSMUSG00000037275.14,1278.4932582997055,0.07385543695607459,0.06148989201513588,1.2010988234927278,0.2297128693625713,0.8044250764383597
ENSMUSG00000020514.8,343.7281186480915,0.01671509478382362,0.05144668608077488,0.32490129213725755,0.7452557789172694,0.9677584406000618
ENSMUSG00000078853.8,97.96902950833761,0.19451954526019613,0.11510700697371448,1.6899018606627143,0.09104673158932085,0.6852598844931368
ENSMUSG00000069874.7,127.56431926406306,0.09829262304720991,0.15798682733199396,0.6221570792143166,0.5338385855037991,0.9274023294116012
ENSMUSG00000037243.17,388.5715343775146,-0.12545326327391332,0.10306126866508561,-1.2172687654524625,0.22350197415344042,0.8012963007967274
ENSMUSG00000049755.14,873.0025674658837,0.06132869256759758,0.03489302200258882,1.7576205512680276,0.07881209415762189,0.6622060456472533
ENSMUSG00000013646.17,1778.4012728753291,0.04958081215247956,0.02885157385422308,1.718478596800094,0.08570935511482747,0.6818718608978823
ENSMUSG00000107677.2,30.095776381031698,0.24054684586346714,0.6701035666868794,0.35896965457560076,0.7196177905093133,0.9623782676174887
ENSMUSG00000049154.12,116.46365660342333,-0.09618488700617406,0.13396579363777755,-0.7179809441971648,0.47276903648590607,0.9110828460314325
ENSMUSG00000072915.3,831.5337072469259,8.873005008128826e-05,0.05028737979432111,0.001764459600881978,0.9985921656568019,0.9999051822026253
ENSMUSG00000020491.15,458.9213205157671,0.07599388073330356,0.07627263360250726,0.9963453095030597,0.3190823960161203,0.8541400071989581
ENSMUSG00000037001.10,399.91228781261,-0.018902420830445896,0.07977639266265155,-0.23694253650172042,0.8127013700597477,0.9782180196671821
ENSMUSG00000020496.10,11965.742309355463,-0.03433146679846275,0.035211699800960956,-0.9750016895669952,0.3295594218728085,0.8569468523072604
ENSMUSG00000056895.4,365.1492806503722,0.011121070119088224,0.06264316030215501,0.17753047683811768,0.8590917283662312,0.986636982956015
ENSMUSG00000078851.4,639.318463853001,0.10601117344861916,0.07764655059539159,1.3653043520379002,0.17215741170954957,0.7595906550332232
ENSMUSG00000036964.14,261.1667650615972,0.06404137512335502,0.18113820353896318,0.3535497971833402,0.7236763032493793,0.963078748420498
ENSMUSG00000085379.1,54.66722931499396,0.0659521936449175,0.21417128856214496,0.3079413402594368,0.7581269682767782,0.9696287686024293
ENSMUSG00000020455.16,740.4405149133127,-0.02606867829694889,0.04962508209824797,-0.5253125475004353,0.5993659362049073,0.9395663336123211
