ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
864	21,18,21,11,17,20,16,14,11,17	10,9,16,7,18,21,3,8,6,17	20,16,21,17,27,7,17,12,19,18	12,13,12,8,12,9,22,14,8,13	96	75
868	1,1,0,0,0,0,0,0,0,0	2,1,1,0,1,0,0,1,2,0	0,0,0,0,0,1,0,0,0,1	2,4,3,1,0,0,0,0,2,0	107	75
869	1,3,3,3,1,6,0,3,6,6	1,4,4,2,6,2,4,1,1,2	1,3,1,2,4,3,2,1,4,1	1,2,0,1,2,3,2,4,2,1	99	75
870	0,2,4,0,1,2,0,1,0,2	1,0,0,0,0,0,3,0,0,0	0,1,1,2,3,0,1,1,1,1	1,0,1,0,0,0,1,0,0,0	99	75
871	5,6,9,4,8,14,4,3,7,6	2,1,1,0,2,1,0,2,3,0	6,12,5,13,12,7,9,7,9,9	0,2,0,5,0,3,2,0,1,3	99	75
872	3,2,1,0,0,0,0,0,0,0	67,71,70,59,79,62,52,62,43,50	4,2,2,3,1,0,3,0,1,1	73,89,46,72,52,82,69,49,58,58	91	75
877	7,2,9,4,6,7,4,2,9,7	0,0,0,0,0,0,0,0,1,0	7,5,7,4,1,5,5,5,2,5	0,0,0,0,0,0,0,0,1,0	150	75
878	311,335,326,309,318,366,275,278,281,353	0,0,0,0,0,1,0,0,0,0	330,320,306,311,310,331,286,303,333,321	0,2,1,0,0,0,0,0,0,0	150	75
879	1,4,2,1,4,0,2,2,4,0	115,79,113,99,99,88,100,104,107,88	3,7,3,0,3,5,5,1,0,4	115,118,85,89,97,103,82,99,95,114	79	75
880	58,49,44,80,56,62,67,43,43,60	0,0,0,0,0,0,0,0,0,0	57,64,51,68,55,54,64,63,49,45	0,2,0,0,0,0,0,0,0,0	150	75
881	3,8,8,5,16,1,3,3,3,4	7,9,4,2,3,1,5,1,5,1	12,10,10,2,6,6,3,2,4,4	4,3,9,2,6,8,4,3,5,4	150	75
885	29,10,32,18,21,15,10,21,23,29	0,0,1,1,0,0,0,0,0,0	27,38,30,18,22,28,20,19,22,22	0,0,2,1,1,0,0,0,1,1	150	75
886	0,0,0,0,0,0,0,0,0,0	22,21,19,14,14,15,18,15,16,15	1,0,0,0,0,0,0,1,1,0	16,24,15,13,15,17,20,19,13,8	90	75
887	36,20,25,33,18,22,28,26,26,27	0,0,0,0,0,0,0,0,1,0	31,29,32,26,30,26,27,18,22,29	0,1,0,0,0,0,0,0,0,0	150	75
892	1,0,1,1,1,0,1,1,0,1	46,54,63,34,46,35,41,46,49,32	1,0,2,2,2,2,2,0,1,0	55,47,44,43,57,35,55,42,68,53	82	75
893	23,19,24,10,14,8,13,11,10,7	1,1,0,0,0,1,1,0,0,0	6,11,10,11,14,13,11,6,11,9	1,1,0,1,0,2,0,0,0,1	118	75
894	15,10,17,7,9,8,4,9,9,5	0,1,0,0,0,0,0,0,0,0	5,7,8,10,9,6,5,2,6,6	0,0,0,0,0,0,0,0,0,0	118	75
895	25,23,19,24,24,29,21,20,34,20	26,14,41,24,36,25,20,21,23,33	22,21,33,20,33,22,38,24,16,28	12,32,16,28,45,26,16,27,19,23	150	75
896	0,1,0,0,0,2,0,0,2,1	0,0,0,0,0,0,1,0,0,0	1,1,0,0,0,0,1,0,2,0	0,0,0,0,0,0,0,0,0,0	126	75
897	77,68,86,70,68,73,57,71,63,71	0,0,0,0,0,0,0,0,0,0	65,77,75,85,78,56,70,46,85,71	0,0,1,0,0,0,0,0,0,0	105	75
898	26,21,25,18,22,15,29,16,19,12	0,1,2,0,0,0,4,0,1,0	21,21,28,16,21,23,16,23,16,20	3,2,0,2,2,2,0,3,2,3	79	75
899	0,0,0,1,0,0,0,0,0,0	197,188,212,188,178,201,197,158,177,192	0,0,0,0,0,1,0,0,0,0	180,222,205,177,165,231,211,191,165,170	89	75
900	14,8,12,9,14,10,7,7,8,8	0,1,0,2,2,4,1,2,0,3	10,10,7,8,8,11,7,18,9,9	1,4,0,1,1,1,0,0,0,0	150	75
901	1,2,0,2,0,2,0,0,2,0	20,13,23,10,16,19,12,18,21,19	2,0,1,0,1,0,0,2,2,4	16,13,11,19,19,22,27,19,10,18	150	75
902	24,39,31,30,27,31,48,27,35,30	0,0,0,0,0,0,0,0,0,0	30,45,27,21,33,31,32,25,38,30	0,0,1,0,0,0,0,0,0,0	150	75
903	0,2,0,2,0,0,0,1,0,1	53,50,57,51,44,58,39,50,42,51	1,2,6,2,0,1,1,1,0,0	55,38,34,50,28,33,51,58,44,49	83	75
904	49,61,68,58,48,58,58,37,54,49	0,0,1,0,0,0,0,0,0,0	48,65,40,56,45,57,60,54,62,69	0,0,0,0,0,0,0,0,0,0	150	75
905	35,30,26,36,18,25,29,21,20,16	1,5,1,2,4,1,1,1,0,2	25,29,18,29,18,26,23,29,20,13	2,4,0,1,2,2,1,1,0,2	150	75
906	1,0,0,1,0,1,1,0,1,0	7,4,1,4,6,4,11,3,9,3	0,0,0,0,0,0,0,0,0,0	0,6,1,1,1,10,3,0,1,1	79	75
908	6,12,13,13,16,16,12,15,8,15	0,0,0,0,0,0,0,0,0,0	9,11,18,15,15,12,11,9,10,14	0,1,0,0,0,0,0,0,0,0	90	75
909	54,47,38,71,79,102,207,132,100,243	1,0,2,1,4,3,5,4,3,13	44,48,76,138,59,80,114,158,170,79	2,0,1,5,2,2,2,5,6,1	108	75
910	1,0,0,1,0,0,0,0,0,0	4,6,5,5,7,7,0,0,4,7	0,0,0,0,0,0,0,0,1,0	4,3,4,3,2,5,6,6,3,5	150	75
912	22,20,24,26,18,18,22,20,18,15	64,67,79,73,71,49,67,61,50,50	15,13,22,19,15,17,19,23,16,26	44,65,59,47,55,80,57,58,69,64	111	75
913	15,17,4,13,8,15,19,11,16,7	29,34,29,21,19,24,12,19,21,24	18,11,11,18,12,19,6,18,17,18	24,23,14,29,24,24,22,10,21,19	150	75
914	248,233,317,281,247,209,272,282,260,281	3,4,9,6,1,4,6,4,7,4	212,387,204,170,182,309,240,182,193,201	7,8,3,2,4,8,12,7,7,6	150	75
917	0,1,1,0,0,0,0,0,0,0	198,210,227,191,185,149,154,151,185,186	1,3,0,0,0,0,0,0,1,1	158,197,204,170,184,229,216,185,200,131	87	75
918	0,0,1,0,1,1,1,0,2,1	1,4,0,1,2,8,1,2,2,1	0,0,0,0,0,1,0,1,3,1	0,8,3,1,3,0,6,1,1,1	150	75
920	1,1,0,1,0,2,4,3,3,3	1,0,0,0,1,0,0,2,1,0	2,5,7,1,1,1,3,7,3,4	0,0,0,0,0,0,1,0,0,1	150	75
921	4,2,1,1,1,0,0,2,1,2	0,1,1,0,0,0,1,0,0,1	1,2,1,3,1,1,1,2,0,2	1,0,1,0,0,4,1,0,0,0	93	75
923	58,64,47,57,52,60,55,40,52,58	31,37,42,26,24,29,22,27,37,30	73,40,41,43,70,48,38,37,56,39	26,34,31,38,27,35,27,27,37,45	81	75
924	7,6,8,2,6,8,7,3,6,11	0,0,0,0,0,0,0,0,0,0	5,13,7,3,8,12,7,8,3,4	0,0,0,1,0,0,0,0,0,0	150	75
925	0,1,2,0,0,0,0,0,1,0	33,20,23,36,34,28,18,29,18,24	0,0,2,0,0,0,1,0,0,0	35,21,31,36,23,34,14,31,24,36	150	75
927	15,19,10,10,9,9,7,7,5,13	0,1,2,0,2,1,0,0,0,0	9,18,8,11,10,2,11,12,8,14	3,0,0,0,1,0,0,0,0,1	141	75
929	24,27,23,39,28,24,24,15,29,22	2,2,2,1,0,2,5,2,2,1	19,20,27,13,36,28,29,17,33,22	3,2,0,3,1,5,2,0,2,2	150	75
930	14,15,16,15,12,13,8,10,14,9	2,2,2,1,0,2,5,2,2,1	6,12,13,7,18,16,9,13,17,11	3,2,0,3,1,5,2,0,2,2	120	75
931	153,128,143,133,122,104,118,104,105,125	1,0,0,0,0,0,0,0,0,0	128,105,123,110,134,127,150,116,117,110	0,0,0,0,0,0,0,0,0,0	77	75
932	0,0,0,0,1,0,1,0,1,0	80,91,85,81,66,88,91,78,77,72	0,1,2,0,0,0,0,1,0,0	88,94,69,80,57,79,90,94,76,72	150	75
934	0,2,1,0,0,2,3,3,6,3	2,0,0,2,0,1,0,2,0,1	0,1,1,3,3,2,6,2,1,0	0,1,1,0,0,2,0,0,2,0	84	75
936	1,1,4,3,0,4,3,4,3,3	22,29,19,14,23,29,14,14,14,17	4,0,5,2,3,3,1,0,3,1	19,25,13,15,15,17,23,31,19,23	150	75
937	2,4,3,1,6,2,1,0,2,3	94,119,101,96,89,93,90,72,80,90	1,3,4,2,2,3,1,0,1,0	92,110,87,73,75,81,80,95,88,78	138	75
938	154,127,135,133,127,108,111,102,149,150	1,0,0,0,1,0,0,1,0,0	124,150,103,108,116,141,134,119,148,110	0,0,0,0,0,0,0,0,3,0	150	75
939	270,255,231,179,224,210,191,189,213,273	2,4,2,1,0,4,0,1,0,0	220,207,238,249,250,193,209,236,242,217	1,1,2,4,0,1,2,2,0,1	138	75
941	89,93,87,87,70,76,64,73,93,81	1,0,0,0,4,1,1,1,0,2	80,91,79,100,78,70,91,73,72,61	0,0,0,0,0,0,1,0,2,0	79	75
943	158,165,187,172,141,146,133,118,124,147	2,6,0,1,3,5,1,1,1,0	142,150,119,148,180,183,143,159,145,120	2,3,2,1,2,5,3,2,1,2	140	75
946	1138,1207,1206,948,954,1061,937,845,1038,1028	0,0,0,0,0,1,0,0,0,0	1024,1029,1014,981,1084,1029,1078,980,934,954	0,0,0,0,0,0,0,0,0,0	150	75
947	12,18,17,20,20,23,20,21,12,17	84,94,83,55,59,84,66,82,72,82	21,18,26,30,18,23,19,9,17,19	70,93,69,63,86,84,73,92,71,72	101	75
948	6,6,4,11,2,9,8,7,4,4	0,0,0,2,0,0,0,0,0,2	4,4,8,14,7,7,5,2,6,8	0,0,0,0,0,0,0,0,1,1	101	75
950	0,0,0,0,0,0,0,0,0,0	32,32,32,26,35,30,34,29,36,26	0,0,1,0,0,0,0,0,0,0	27,36,32,27,37,34,24,18,33,30	84	75
953	27,22,26,19,26,25,12,20,32,19	1,0,0,1,0,0,0,0,0,0	19,21,23,28,19,32,24,23,23,15	0,0,0,0,0,0,0,0,0,0	150	75
954	17,23,24,14,17,17,12,17,16,11	33,28,37,41,39,36,35,37,38,25	14,18,18,18,12,16,16,10,10,5	30,27,24,27,42,40,31,31,45,32	78	75
955	0,0,0,1,0,2,3,2,0,0	1,0,2,1,0,0,0,1,1,0	2,1,1,0,2,0,1,0,0,0	7,0,1,0,1,1,0,1,1,0	150	75
956	3,1,5,3,0,3,6,6,3,2	75,76,62,63,36,56,47,46,65,72	4,5,0,4,3,5,8,0,1,1	45,60,48,49,65,68,53,48,62,42	111	75
957	1,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	150	75
958	1,1,1,2,0,0,5,1,1,1	0,0,0,1,0,0,0,0,0,0	1,1,1,1,0,1,1,3,0,0	0,0,0,0,0,0,0,0,0,0	104	75
959	4,2,1,2,1,0,5,1,1,1	0,3,0,0,1,2,2,0,0,0	1,1,1,1,2,1,2,3,0,1	1,0,0,0,2,0,0,1,0,0	143	75
960	0,1,1,2,0,0,4,1,0,1	1,0,0,0,1,0,0,0,0,0	1,1,0,2,0,0,1,1,0,0	0,1,0,0,0,2,0,0,0,0	150	75
961	3,1,0,1,1,0,0,0,0,0	0,3,0,0,1,2,2,0,0,0	0,0,0,0,2,0,1,0,0,1	1,0,0,0,2,0,0,1,0,0	114	75
962	0,1,0,1,0,0,0,0,0,0	1,0,0,0,1,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0	0,1,0,0,0,2,0,0,0,0	150	75
963	0,4,0,0,1,2,2,0,0,0	1,0,0,0,1,0,0,0,0,0	1,0,0,1,2,0,0,1,0,0	0,1,0,0,0,2,0,0,0,0	145	75
966	106,142,123,124,91,67,94,86,94,81	8,17,13,14,14,9,7,11,11,9	83,115,101,110,88,104,91,91,81,93	11,7,12,13,12,11,18,10,13,12	127	75
967	8,8,3,4,4,2,7,1,2,9	22,28,15,36,21,21,17,19,22,25	2,5,3,8,5,3,0,4,1,4	23,29,28,25,33,14,25,26,27,20	102	75
968	3,4,6,4,6,5,9,0,0,6	5,7,8,4,8,11,3,3,4,10	1,3,6,7,3,4,4,0,0,2	0,6,4,10,4,1,5,7,8,1	102	75
969	2,4,3,4,4,0,2,3,1,5	31,40,29,36,33,40,31,43,44,21	0,0,1,6,3,1,0,2,0,2	31,33,35,26,32,29,37,27,31,38	102	75
970	27,42,36,36,44,32,35,24,25,25	5,3,7,0,1,4,3,5,6,5	30,40,25,31,37,31,29,25,40,27	5,7,3,1,3,8,6,3,6,3	86	75
971	13,20,12,16,18,13,16,12,14,15	553,581,507,493,464,485,474,445,509,462	13,17,13,23,24,16,24,10,16,15	502,558,470,458,481,487,484,444,458,423	150	75
972	0,0,0,2,0,0,0,0,0,1	9,14,6,14,14,14,11,11,16,10	0,0,0,2,1,0,0,0,0,0	11,18,15,18,9,20,11,19,18,9	97	75
974	26,19,25,20,17,24,25,18,32,21	68,56,67,75,49,55,44,53,44,57	15,25,16,10,18,36,31,26,12,14	60,46,49,47,47,68,70,39,43,34	150	75
975	166,141,162,146,120,150,140,115,142,125	3,1,3,3,5,3,3,9,4,1	151,154,126,137,165,137,146,123,154,135	2,7,1,4,2,1,0,1,0,4	150	75
976	22,30,25,31,49,26,21,25,18,26	34,37,35,30,25,35,30,28,34,24	41,20,29,20,38,34,28,22,23,23	45,36,30,20,34,43,32,20,32,23	81	75
977	239,229,267,208,202,233,179,200,221,194	0,0,2,1,2,3,0,0,0,1	204,237,213,200,201,206,207,225,230,203	0,2,0,0,2,1,0,0,1,0	150	75
978	1026,1083,1138,960,1003,1239,915,831,951,964	0,0,0,0,0,0,0,0,0,1	1014,1096,1028,954,1051,1138,1002,943,997,974	0,0,0,0,0,0,0,0,0,0	150	75
979	0,1,0,0,0,0,0,0,0,0	11,16,18,22,15,5,11,10,11,15	0,0,0,0,0,0,0,0,0,0	19,13,10,8,16,16,13,16,12,17	102	75
980	2,3,1,3,0,4,1,1,5,0	0,0,0,0,0,0,0,1,0,0	0,2,3,0,1,7,2,2,1,4	0,0,0,0,1,0,0,0,0,0	93	75
981	42,32,46,34,46,45,36,27,50,39	424,394,375,320,329,320,295,307,318,317	32,48,32,43,43,43,41,26,31,43	327,378,308,325,387,385,375,340,335,356	121	75
982	0,1,3,4,1,2,1,0,3,1	0,0,0,0,0,0,0,0,0,0	1,5,3,0,2,3,5,2,0,3	0,0,0,0,0,0,0,0,1,0	131	75
984	895,914,920,771,825,848,699,721,826,776	2,0,0,2,6,1,0,0,1,3	812,951,734,772,794,810,832,714,770,791	0,0,2,1,1,2,2,2,2,0	150	75
985	0,0,0,0,0,1,0,0,0,0	40,40,21,28,31,31,24,21,37,30	0,0,0,0,0,0,0,0,0,0	36,33,29,39,29,40,32,24,21,14	102	75
986	51,43,65,27,54,45,40,30,47,44	0,0,0,0,0,0,0,1,0,0	33,49,31,43,39,63,62,41,36,38	0,0,0,0,0,0,0,0,0,1	150	75
987	4,2,5,2,1,1,0,3,1,2	5,1,0,8,2,0,2,7,3,3	1,0,1,1,2,5,2,4,0,1	0,3,1,3,6,0,5,6,3,4	93	75
988	5,7,12,14,13,7,6,4,8,7	1,0,2,0,0,0,1,0,1,1	8,7,7,5,12,9,10,10,5,7	0,0,0,2,1,0,0,2,0,1	150	75
989	6,10,10,9,11,6,10,9,8,4	20,10,11,12,15,5,12,10,13,10	7,5,7,7,16,14,5,8,3,5	10,10,12,9,9,10,9,14,15,9	150	75
990	7,7,7,20,14,6,8,8,10,8	1,0,2,0,0,0,1,0,1,1	7,10,7,7,17,6,14,14,8,10	0,0,0,2,1,0,0,2,0,1	148	75
991	8,10,5,15,12,5,12,13,10,5	20,10,11,12,15,5,12,10,13,10	6,8,7,9,21,11,9,12,6,8	10,10,12,9,9,10,9,14,15,9	150	75
992	3,9,5,5,6,3,7,6,5,2	20,10,11,12,15,5,12,10,13,10	5,4,4,8,12,8,3,7,2,3	10,10,12,9,9,10,9,14,15,9	125	75
993	3,10,5,7,10,5,10,6,8,2	1,0,0,0,0,0,0,0,0,0	6,5,6,6,15,11,4,6,3,4	0,0,0,0,0,0,0,2,0,0	150	75
994	0,2,0,0,1,1,1,0,0,0	11,8,13,8,7,7,8,8,6,12	0,0,1,0,1,2,3,0,0,2	10,3,7,4,7,8,8,15,4,2	122	75
995	37,48,49,38,34,38,38,26,46,47	0,0,0,0,0,1,0,0,0,0	44,39,29,32,41,30,51,39,33,35	0,0,2,0,1,0,1,1,0,0	150	75
996	71,75,68,73,71,73,63,52,61,71	0,0,0,0,0,1,0,0,1,0	105,110,76,76,78,78,73,63,61,79	0,1,1,0,0,0,0,0,0,3	150	75
997	2,0,0,0,0,0,0,0,0,0	20,25,13,38,8,16,28,26,13,9	0,0,0,0,0,0,0,0,0,0	19,11,8,14,23,15,59,35,13,13	79	75
998	13,16,8,10,15,25,20,19,14,17	1,1,0,1,3,3,1,1,0,2	15,15,17,7,10,11,23,13,11,9	0,0,0,0,1,0,0,0,0,1	150	75
999	12,13,8,7,7,6,3,8,12,5	2,1,2,1,0,0,1,1,0,2	10,13,13,10,10,4,7,8,15,4	1,0,0,1,1,1,0,1,0,2	83	75
1000	0,0,0,0,0,0,0,0,0,0	16,15,22,14,15,10,11,15,8,12	0,1,1,0,0,0,0,0,0,1	16,11,13,10,10,14,20,16,15,13	91	75
1001	1,0,0,0,0,0,1,0,0,0	8,3,5,4,3,8,3,4,3,2	0,1,0,2,0,1,1,0,0,0	5,8,6,8,5,4,6,6,7,3	81	75
1003	6,3,4,9,5,4,6,3,11,4	12,10,6,4,4,8,5,3,2,4	8,8,5,6,7,4,9,7,11,9	4,10,7,1,3,2,4,4,3,2	106	75
1004	3,1,5,6,4,7,5,7,1,3	2,1,2,7,4,1,5,2,7,2	1,2,7,3,5,6,3,8,2,4	4,8,3,6,1,5,8,1,9,6	150	75
1005	23,39,40,25,35,29,34,36,54,30	6,2,4,5,3,0,5,6,4,4	34,40,43,42,39,46,43,33,32,29	4,1,2,10,1,0,5,2,3,1	81	75
1006	13,23,19,12,16,16,11,9,13,10	0,0,2,2,1,0,1,0,0,0	20,12,7,16,21,21,10,14,12,11	1,0,1,0,0,0,0,0,0,0	150	75
1007	2,0,1,3,1,1,1,0,0,0	32,32,34,25,21,20,19,20,26,22	0,0,0,0,0,1,0,0,2,1	20,20,11,16,28,19,21,30,27,14	96	75
1008	187,177,180,152,139,142,126,131,128,141	0,1,0,0,1,0,0,0,0,1	168,160,134,157,155,128,171,116,138,122	2,1,1,2,0,1,0,0,0,2	150	75
1011	1,5,0,0,1,4,3,0,0,0	141,158,141,134,113,156,112,121,111,126	0,1,0,1,2,1,1,0,1,2	101,150,118,133,127,147,137,113,145,105	150	75
1012	45,57,55,39,35,45,42,46,54,37	1,0,0,0,0,0,0,0,0,0	45,59,52,59,44,48,35,41,66,43	1,0,2,0,0,0,0,1,0,1	103	75
1013	4,3,2,2,4,10,3,4,7,5	0,0,0,0,0,0,0,0,0,0	2,3,4,1,6,6,3,1,7,1	1,0,0,0,0,0,0,0,0,0	150	75
1014	0,0,0,0,0,0,0,1,0,0	2,5,0,1,4,1,0,0,4,4	1,0,0,0,1,1,0,0,0,0	3,3,3,4,1,1,3,0,1,3	91	75
1015	0,1,1,1,0,0,0,1,1,0	3,2,6,2,4,1,2,8,4,5	0,0,0,0,1,0,1,0,1,0	3,6,1,4,4,5,3,4,5,6	110	75
1016	734,621,758,607,588,579,579,507,568,604	0,0,0,0,0,0,0,0,0,1	627,716,593,615,658,667,681,613,515,546	0,0,1,0,0,0,0,0,0,0	150	75
1018	49,76,60,56,59,63,52,48,50,47	9,8,6,7,6,11,15,5,7,7	69,55,75,57,57,52,47,59,66,58	9,7,8,3,10,3,9,11,11,6	105	75
1020	151,128,151,132,103,128,121,127,94,132	0,0,1,0,0,0,0,0,0,0	161,139,117,117,156,119,112,112,112,150	0,0,1,0,0,1,0,0,0,0	150	75
1023	37,46,48,50,36,30,53,42,31,38	1,2,0,1,4,4,2,3,4,0	53,54,30,50,42,38,42,38,39,57	2,2,0,2,2,1,0,3,2,1	150	75
1024	114,107,98,108,87,112,105,105,86,76	1,0,1,0,0,0,0,0,0,0	85,104,60,113,81,98,77,102,89,110	0,1,0,0,0,2,0,0,0,0	150	75
1026	0,0,0,0,1,0,0,0,0,0	17,11,7,20,15,16,11,11,13,15	0,0,0,0,1,0,0,0,0,1	16,28,17,18,17,17,24,23,19,15	150	75
1027	35,25,35,30,33,26,32,25,26,26	0,0,0,0,1,0,0,0,1,0	35,42,22,31,24,42,27,42,39,32	0,0,0,0,0,0,0,0,0,0	127	75
1028	0,5,1,3,3,1,0,1,1,0	62,56,54,58,30,55,49,42,60,42	0,5,1,3,2,3,4,0,1,2	49,59,58,55,59,49,66,77,42,52	150	75
1029	51,47,59,41,36,58,38,46,39,49	0,1,0,0,0,0,0,0,0,1	49,67,31,45,40,31,51,70,30,55	0,0,0,0,0,0,0,0,1,0	150	75
1030	51,47,58,37,36,58,38,47,41,49	0,1,0,1,0,0,0,0,0,0	48,66,30,45,39,31,51,67,30,56	0,0,0,0,0,0,0,0,0,0	150	75
1031	116,111,98,72,74,97,67,92,74,96	2,0,0,0,0,0,1,0,0,0	117,118,80,91,87,74,120,123,74,101	0,1,0,0,0,1,1,0,0,1	150	75
1033	11,11,10,12,9,10,8,4,8,10	0,0,0,0,1,1,0,1,0,0	9,14,4,13,12,10,12,17,10,9	0,0,0,1,0,0,2,0,1,0	150	75
1034	0,5,2,0,0,1,1,0,1,2	4,3,2,1,3,1,1,4,3,2	2,3,0,3,4,0,2,0,0,0	0,5,1,1,4,1,3,4,5,0	81	75
1035	3,5,4,5,7,3,6,5,6,7	4,3,2,1,3,1,1,4,3,2	6,7,6,5,2,1,3,8,13,8	0,5,1,1,4,1,3,4,5,0	92	75
1036	3,5,3,5,7,3,6,5,6,5	0,5,1,0,0,1,1,0,1,0	5,6,6,4,2,1,3,8,13,8	1,2,0,2,4,0,2,0,0,0	86	75
1037	319,334,358,300,287,329,281,212,261,282	0,0,0,0,0,0,0,0,0,0	341,373,306,319,269,326,339,337,316,297	0,0,0,0,0,0,0,1,0,0	150	75
1038	1,0,1,0,0,0,0,2,2,0	1,5,2,0,7,1,1,1,2,7	1,1,0,1,1,1,2,0,1,1	2,6,2,3,1,3,4,0,0,3	150	75
1040	14,3,7,5,7,7,5,5,5,10	0,0,0,0,0,0,0,0,0,0	10,8,8,4,3,1,9,4,7,3	0,1,0,0,0,0,0,0,0,0	81	75
1041	7,7,11,16,7,10,7,4,24,8	0,0,1,0,0,0,0,0,0,0	9,7,9,3,12,7,11,12,3,7	0,0,0,0,0,0,0,0,0,0	150	75
1042	17,21,19,24,13,15,15,32,30,24	1,3,2,4,1,1,0,3,1,0	22,13,18,14,12,21,21,18,12,9	1,2,1,1,0,5,1,2,0,0	150	75
1043	6,4,3,6,5,2,6,4,1,2	0,0,0,0,0,0,0,0,0,1	2,1,0,2,2,1,5,1,3,1	0,0,0,0,0,0,0,0,0,0	150	75
1044	8,15,12,15,7,1,6,8,14,12	0,0,0,0,0,0,0,0,0,0	11,8,8,10,9,7,5,9,12,6	0,0,0,0,1,2,0,1,2,0	120	75
1045	3,3,1,3,3,1,1,3,4,1	2,8,3,4,6,5,2,5,2,3	1,3,2,1,3,2,3,1,0,4	3,2,4,5,6,7,7,9,6,3	150	75
1046	14,9,1,2,9,5,5,7,6,10	8,12,4,14,6,10,11,7,9,7	6,6,2,3,6,6,5,9,3,3	10,13,5,7,15,11,14,8,13,8	81	75
1047	0,0,1,2,2,0,2,1,2,0	8,12,4,14,6,10,11,7,9,7	1,0,1,0,4,0,1,2,0,0	10,13,5,7,15,11,14,8,13,8	77	75
1048	21,17,16,21,22,12,15,14,13,15	2,0,0,1,0,0,0,2,2,2	23,9,25,20,12,22,11,12,23,28	0,1,3,0,3,0,2,2,4,4	82	75
1049	41,40,51,27,38,38,18,39,32,25	3,1,2,3,3,2,1,2,4,3	33,45,34,29,25,31,36,32,22,23	1,0,1,1,2,1,3,1,1,1	150	75
1050	1,0,4,3,0,10,2,1,4,3	53,53,46,31,52,42,45,42,40,55	2,3,0,0,1,2,4,3,2,9	50,57,44,50,46,35,49,52,55,41	96	75
1051	75,73,76,54,52,64,48,60,56,80	0,0,0,0,0,0,0,0,0,0	57,54,61,55,71,57,73,59,59,57	0,1,0,0,0,0,0,0,0,0	111	75
1052	5,16,8,14,7,18,6,5,10,11	0,0,0,0,0,0,0,0,0,0	3,10,5,7,10,10,8,11,8,5	0,1,0,0,0,1,0,2,0,0	108	75
1053	4,0,0,1,1,0,1,2,0,0	5,2,5,4,2,0,2,1,4,3	0,0,0,1,2,0,0,1,0,3	3,3,1,0,2,2,2,1,2,1	138	75
1054	27,20,50,19,34,37,20,22,37,29	127,115,125,96,121,106,117,79,89,132	20,42,31,21,37,28,29,22,34,31	96,114,87,111,118,104,122,117,115,119	150	75
1055	19,10,22,16,12,25,22,15,11,22	102,92,92,95,113,101,123,91,92,155	18,22,11,11,20,18,30,16,21,20	93,106,77,116,85,110,108,126,106,124	150	75
1056	293,264,332,253,208,267,244,244,234,280	0,0,0,0,0,0,0,0,0,0	247,265,245,280,273,288,316,228,251,243	0,1,0,0,0,0,0,0,0,0	88	75
1057	0,0,0,0,0,0,0,0,0,2	2,0,2,0,0,0,0,0,0,0	0,1,0,0,0,1,0,0,0,0	2,0,0,0,0,0,1,0,0,0	84	75
1059	76,77,60,78,64,61,57,76,71,76	0,2,0,2,0,0,1,1,1,0	91,72,69,62,61,76,79,64,58,58	0,0,0,1,1,0,0,0,1,1	105	75
1060	12,11,18,13,17,7,13,7,12,14	0,0,0,0,1,0,0,0,0,0	10,10,8,12,13,14,16,9,13,11	1,1,0,0,0,0,0,0,0,3	150	75
1061	1,2,1,1,0,2,1,0,1,2	0,0,0,0,0,0,0,0,0,2	1,2,0,0,2,3,0,4,0,0	0,0,0,0,0,0,0,0,0,0	150	75
1062	7,9,14,7,11,17,17,8,19,11	1,0,2,2,2,1,3,2,2,0	9,15,15,10,16,17,10,9,6,3	2,2,0,1,1,2,0,0,2,1	150	75
1063	0,1,2,1,1,0,1,1,0,0	12,8,9,8,12,16,8,3,8,7	2,1,1,2,0,2,0,1,3,0	7,11,9,3,9,6,8,5,8,4	98	75
1068	161,137,145,138,120,111,117,96,135,102	0,0,2,5,0,4,4,1,0,4	133,113,120,93,105,131,147,137,132,149	1,3,2,1,1,4,3,1,4,1	114	75
1069	3,8,4,3,5,6,6,3,3,4	182,177,157,155,163,177,122,130,151,118	6,3,2,5,5,3,3,2,5,5	143,231,112,123,96,161,174,123,123,140	150	75
1070	3,3,6,3,4,6,3,4,1,4	1,1,0,0,2,0,0,0,1,0	6,2,1,2,1,2,5,3,1,3	1,0,0,0,1,0,0,0,1,0	132	75
1071	208,215,194,193,214,205,177,179,213,161	0,0,0,0,0,0,0,0,0,0	177,319,192,197,145,207,181,169,136,217	0,0,0,1,0,0,0,0,0,0	150	75
1072	417,400,431,387,400,390,350,341,363,349	0,0,0,2,0,5,2,0,2,0	396,513,345,372,298,385,349,369,314,423	0,2,0,1,1,4,2,0,1,0	150	75
1073	518,513,541,458,464,477,432,389,480,413	0,0,0,0,0,0,0,1,0,0	477,583,414,446,446,470,432,448,412,514	0,1,1,0,0,1,0,2,1,0	150	75
1074	6,7,3,5,3,2,7,4,3,4	0,0,1,0,0,2,0,0,1,0	1,3,8,4,1,7,0,7,5,4	0,0,2,0,0,1,0,0,0,0	150	75
